sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,is_recid,is_violent_recid,score_text,charge_degree
Female,43,Other,0,1,0,0,1,-1,0,0,Low,F
Male,38,African-American,0,2,0,0,4,-1,0,0,Low,M
Male,30,Other,0,1,0,0,2,-1,0,0,Low,F
Male,22,African-American,0,6,0,1,3,-1,1,0,Medium,F
Male,46,Caucasian,0,2,0,0,0,-1,1,0,Low,M
Male,54,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,38,African-American,0,3,0,0,0,-1,1,0,Low,F
Male,36,African-American,0,6,0,0,0,-1,0,0,Medium,F
Male,31,African-American,0,8,0,0,11,0,0,0,High,F
Female,27,African-American,0,7,1,0,10,-58,1,0,Medium,M
Male,22,Caucasian,0,9,0,0,6,-1,1,0,High,F
Male,29,African-American,0,10,0,0,11,-1,0,0,High,M
Male,23,African-American,0,4,0,0,6,40,1,0,Low,F
Male,39,African-American,0,2,0,0,2,-1,0,0,Low,M
Male,47,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Male,26,African-American,0,10,0,0,7,-1,1,0,High,F
Female,21,African-American,0,5,0,0,0,-4,1,0,Medium,F
Male,55,African-American,0,8,0,0,12,-40,0,0,High,F
Male,63,African-American,0,1,0,0,2,-1,0,0,Low,M
Male,27,African-American,0,2,0,0,2,-1,1,0,Low,F
Male,55,Caucasian,0,5,0,0,27,-1,0,0,Medium,M
Male,60,Caucasian,0,1,0,0,3,-60,0,0,Low,F
Male,57,Caucasian,0,1,0,0,21,-33,1,0,Low,M
Female,20,Hispanic,0,4,0,0,0,0,0,0,Low,M
Male,54,Other,0,2,0,0,2,-1,1,1,Low,M
Male,26,Caucasian,0,5,0,0,0,-1,1,0,Medium,F
Male,37,Caucasian,0,2,0,0,1,-9,0,0,Low,M
Male,25,African-American,0,5,0,0,4,-170,0,0,Medium,M
Male,34,African-American,0,1,0,0,0,-1,0,0,Low,F
Male,60,African-American,0,8,0,0,7,-1,0,0,High,F
Female,48,Hispanic,0,1,0,0,4,-6,1,0,Low,F
Male,25,African-American,1,7,1,0,2,-1,1,0,Medium,F
Male,57,Other,0,1,0,0,0,-1,1,1,Low,F
Male,46,Caucasian,0,5,0,0,2,-55,0,0,Medium,F
Male,21,Hispanic,0,3,0,0,0,-1,1,0,Low,F
Male,32,African-American,0,9,0,1,8,-1,0,0,High,F
Female,25,African-American,0,9,0,0,5,-1,1,0,High,F
Male,30,African-American,0,7,0,0,14,-1,0,0,Medium,M
Female,20,Caucasian,0,5,0,0,0,-1,0,0,Medium,F
Male,35,African-American,0,8,0,0,4,96,1,1,High,F
Female,33,African-American,0,3,0,0,2,-1,1,0,Low,F
Male,18,African-American,4,9,0,0,3,-414,0,0,High,F
Male,26,African-American,0,5,0,0,2,-1,1,1,Medium,F
Male,49,Caucasian,0,5,0,0,10,302,1,0,Medium,F
Male,53,Caucasian,0,1,0,0,3,0,0,0,Low,F
Male,29,African-American,0,4,0,0,2,-1,0,0,Low,M
Male,39,Caucasian,0,9,0,0,3,-230,0,0,High,F
Male,28,Caucasian,0,4,0,0,6,0,1,0,Low,M
Male,53,African-American,0,5,0,0,20,-3,0,0,Medium,F
Male,57,Hispanic,0,1,0,0,1,-15,0,0,Low,M
Male,44,Caucasian,0,2,0,0,5,-1,0,0,Low,F
Male,29,African-American,0,10,1,0,3,-119,1,1,High,F
Male,27,Caucasian,0,2,0,0,0,-1,0,0,Low,F
Male,22,African-American,0,10,0,0,2,-1,0,0,High,F
Male,39,Caucasian,0,2,0,0,4,-29,0,0,Low,M
Male,48,Caucasian,0,2,0,0,0,-1,0,0,Low,F
Male,29,Hispanic,0,2,0,0,0,0,1,1,Low,M
Male,25,Caucasian,0,4,0,0,1,0,1,1,Low,M
Male,67,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,29,African-American,0,5,0,1,2,0,1,0,Medium,M
Female,53,African-American,0,2,0,0,3,-1,0,0,Low,F
Male,23,Caucasian,0,5,0,0,1,-40,0,0,Medium,F
Male,49,African-American,0,1,0,0,0,-4,0,0,Low,F
Female,56,Caucasian,0,5,0,0,8,-35,0,0,Medium,F
Female,44,Caucasian,0,1,0,0,0,-1,1,0,Low,M
Male,28,African-American,0,3,0,0,3,-1,0,0,Low,F
Female,55,Hispanic,0,1,0,0,0,-1,0,0,Low,F
Male,26,African-American,1,8,0,0,10,-1,1,0,High,F
Male,51,Caucasian,0,1,0,0,2,-64,1,0,Low,F
Male,46,African-American,0,1,0,0,0,-1,1,0,Low,M
Male,30,Caucasian,0,3,0,0,1,-1,1,0,Low,F
Female,48,African-American,0,6,0,0,0,-1,1,1,Medium,F
Male,45,Caucasian,0,6,0,0,6,0,0,0,Medium,F
Male,24,African-American,0,2,0,0,1,0,0,0,Low,M
Male,77,African-American,0,1,0,0,1,-1,1,1,Low,M
Male,21,African-American,0,10,2,2,2,-1,1,0,High,F
Male,46,Caucasian,0,6,0,0,11,-122,1,0,Medium,F
Male,54,African-American,0,3,0,0,4,-1,1,0,Low,F
Male,54,Caucasian,0,2,0,0,3,-1,0,0,Low,F
Male,26,African-American,0,9,0,0,15,-1,0,0,High,F
Male,23,African-American,0,9,1,1,8,0,1,0,High,F
Male,27,Hispanic,0,2,0,0,1,-86,0,0,Low,F
Male,21,Caucasian,0,9,0,0,2,-75,0,0,High,F
Female,38,Caucasian,0,3,0,0,0,-1,0,0,Low,M
Male,39,Caucasian,0,2,0,0,2,0,0,0,Low,F
Male,35,Hispanic,0,7,0,0,13,-1,0,0,Medium,F
Male,20,African-American,0,10,0,1,1,-1,0,0,High,F
Male,29,African-American,0,1,0,0,1,-1,1,0,Low,M
Male,30,African-American,1,4,0,0,9,-1,1,0,Low,M
Male,29,African-American,0,7,0,0,2,-5,0,0,Medium,F
Male,41,African-American,0,3,0,0,6,-1,1,0,Low,F
Male,32,African-American,0,10,0,0,1,-1,0,0,High,M
Male,48,African-American,0,6,0,0,12,-24,0,0,Medium,M
Male,39,Caucasian,0,6,0,0,2,-120,0,0,Medium,F
Male,52,African-American,0,6,0,0,0,-1,1,1,Medium,M
Male,30,Caucasian,0,3,0,0,0,-1,0,0,Low,F
Male,31,African-American,0,1,1,0,3,0,1,0,Low,F
Male,30,Caucasian,0,3,0,0,2,-1,0,0,Low,F
Male,22,Caucasian,0,5,0,3,1,-1,1,0,Medium,F
Male,44,African-American,0,5,0,0,3,-13,0,0,Medium,M
Male,56,African-American,0,3,0,0,4,-50,1,1,Low,M
Female,46,Caucasian,0,1,0,0,0,0,0,0,Low,M
Female,52,Caucasian,0,7,0,0,23,-62,1,0,Medium,F
Male,29,African-American,0,4,0,0,7,-1,1,0,Low,F
Female,26,African-American,0,2,0,0,0,-1,0,0,Low,M
Female,22,African-American,0,7,0,0,0,-2,0,0,Medium,F
Male,32,Hispanic,0,1,0,0,1,-47,0,0,Low,F
Male,32,Hispanic,0,1,0,0,0,0,0,0,Low,M
Male,39,African-American,0,4,0,0,8,-1,0,0,Low,F
Male,35,African-American,0,6,0,0,9,-1,0,0,Medium,F
Male,26,African-American,0,1,0,0,1,0,0,0,Low,M
Male,27,African-American,0,2,0,0,1,0,1,0,Low,F
Male,27,African-American,0,10,0,0,5,-28,1,1,High,F
Male,42,African-American,0,9,0,0,24,0,0,0,High,F
Female,34,Caucasian,0,9,0,0,10,22,1,1,High,F
Male,29,African-American,3,7,0,1,5,-1,0,0,Medium,F
Male,53,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,47,African-American,0,9,0,0,21,-124,1,0,High,F
Male,27,African-American,0,2,0,0,2,104,0,0,Low,M
Male,27,Hispanic,0,6,0,0,6,1026,1,0,Medium,F
Male,24,African-American,0,2,0,0,0,-1,0,0,Low,F
Female,32,African-American,0,1,0,0,0,0,1,1,Low,M
Male,28,Hispanic,0,8,0,0,8,407,1,0,High,M
Male,25,African-American,0,9,0,1,5,-1,1,0,High,F
Male,22,Caucasian,0,5,0,1,2,-1,1,0,Medium,M
Male,43,Caucasian,0,2,0,0,4,-55,0,0,Low,M
Male,52,African-American,0,9,0,0,7,-1,1,1,High,F
Male,21,African-American,0,10,0,0,2,0,1,1,High,F
Male,28,African-American,0,9,1,0,11,-1,1,0,High,F
Male,21,African-American,0,9,0,0,1,34,1,1,High,F
Female,47,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,26,Hispanic,0,6,0,0,0,-1,0,0,Medium,F
Male,50,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,23,Caucasian,0,4,1,0,4,-1,1,0,Low,M
Male,20,Caucasian,0,4,0,0,0,0,0,0,Low,F
Male,31,African-American,0,1,0,0,1,-1,0,0,Low,M
Male,34,Caucasian,0,5,0,0,1,-1,0,0,Medium,M
Male,32,African-American,0,4,0,0,0,-1,0,0,Low,M
Female,50,Caucasian,0,3,0,0,0,-3,1,1,Low,M
Male,27,African-American,0,5,0,0,1,-1,0,0,Medium,M
Female,26,African-American,0,3,1,0,4,-1,0,0,Low,F
Male,27,African-American,1,5,0,0,4,-1,1,1,Medium,F
Male,29,Caucasian,0,3,0,0,0,0,1,0,Low,F
Male,21,African-American,0,5,0,0,2,-1,0,0,Medium,F
Male,30,Caucasian,0,10,0,0,11,-214,1,0,High,M
Male,70,African-American,0,1,0,0,0,-4,0,0,Low,F
Male,24,Caucasian,0,6,0,1,4,0,0,0,Medium,F
Male,47,Other,0,7,0,0,4,-1,0,0,Medium,F
Male,57,Caucasian,0,1,0,0,1,-1,0,0,Low,F
Male,58,African-American,0,1,0,0,0,-1,0,0,Low,M
Male,32,African-American,0,8,0,0,0,-1,0,0,High,M
Male,27,African-American,2,10,0,0,14,0,1,0,High,F
Male,28,African-American,0,5,0,0,5,0,1,0,Medium,F
Male,24,African-American,0,10,5,1,15,-1,1,1,High,F
Male,45,African-American,0,1,0,0,1,121,1,0,Low,F
Male,50,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Female,30,African-American,0,9,0,0,15,-4,1,0,High,F
Male,25,Hispanic,0,3,0,0,1,37,1,0,Low,F
Male,46,Hispanic,0,1,0,0,0,-1,0,0,Low,F
Female,43,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,43,Caucasian,0,1,0,0,0,-1,1,0,Low,F
Male,24,Caucasian,0,2,0,0,0,-1,1,0,Low,F
Male,20,Caucasian,0,6,0,0,2,-2,0,0,Medium,F
Male,34,African-American,0,7,0,0,10,-1,0,0,Medium,F
Male,56,Hispanic,0,1,0,0,2,-108,0,0,Low,F
Male,33,Caucasian,0,7,0,0,0,-1,0,0,Medium,M
Male,26,Caucasian,0,2,0,0,2,-1,0,0,Low,F
Male,31,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,23,African-American,0,3,0,3,1,-24,1,0,Low,F
Male,60,Hispanic,0,1,0,0,1,-39,0,0,Low,F
Male,39,African-American,0,1,0,0,0,-1,0,0,Low,F
Male,50,African-American,0,1,0,0,4,-1,1,0,Low,F
Male,25,Hispanic,0,6,0,0,0,-1,0,0,Medium,M
Female,22,African-American,0,6,0,0,0,-1,0,0,Medium,M
Female,25,African-American,0,2,0,0,0,-1,0,0,Low,M
Male,32,African-American,0,6,0,0,0,-1,0,0,Medium,M
Male,20,Caucasian,0,3,0,0,0,0,0,0,Low,F
Female,21,African-American,0,9,1,0,2,-1,0,0,High,F
Male,28,Caucasian,0,3,0,0,1,-5,0,0,Low,F
Male,20,Caucasian,0,4,0,0,1,-1,0,0,Low,F
Male,54,African-American,0,5,0,0,12,0,1,1,Medium,M
Male,22,African-American,0,8,0,0,11,-1,0,0,High,F
Female,27,African-American,0,6,0,0,2,-1,1,1,Medium,F
Male,45,Caucasian,0,5,0,0,5,-4,1,0,Medium,F
Male,34,African-American,3,7,1,0,13,-1,1,0,Medium,F
Female,55,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,24,African-American,0,2,0,0,0,-1,0,0,Low,M
Male,20,African-American,0,10,0,1,0,0,1,1,High,F
Female,24,African-American,3,10,0,0,7,-13,0,0,High,F
Male,46,African-American,1,7,0,0,10,-1,0,0,Medium,F
Male,36,Caucasian,0,1,0,0,1,0,0,0,Low,M
Male,37,African-American,0,5,0,0,5,0,1,0,Medium,M
Male,39,African-American,0,1,0,0,0,-1,0,0,Low,F
Female,34,Caucasian,0,1,0,0,1,-21,0,0,Low,M
Female,41,African-American,0,6,0,0,2,-26,1,0,Medium,F
Male,21,African-American,0,6,0,0,1,-1,1,0,Medium,F
Male,38,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,22,African-American,0,3,0,0,3,-1,1,0,Low,F
Male,24,African-American,0,8,0,0,0,0,0,0,High,F
Male,42,Caucasian,0,4,0,0,8,-1,0,0,Low,F
Female,23,African-American,0,4,0,0,0,-1,1,0,Low,M
Female,40,African-American,0,1,0,0,1,-73,0,0,Low,F
Male,19,African-American,3,9,0,0,2,-43,1,0,High,F
Male,20,Caucasian,0,4,0,0,0,-1,0,0,Low,M
Male,57,African-American,0,1,0,0,3,-1,0,0,Low,F
Female,44,Caucasian,0,1,0,0,0,-1,1,0,Low,F
Male,20,African-American,0,4,0,0,0,-1,1,1,Low,M
Male,27,African-American,0,10,0,1,1,-95,0,0,High,F
Male,34,Caucasian,0,4,0,0,3,-1,0,0,Low,M
Male,53,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Female,34,Caucasian,0,6,0,0,7,0,0,0,Medium,M
Male,57,African-American,0,4,0,0,8,-131,0,0,Low,F
Male,27,African-American,0,5,0,0,5,-1,0,0,Medium,M
Male,29,African-American,0,2,0,0,0,0,0,0,Low,F
Male,20,Caucasian,0,10,0,0,0,-1,1,1,High,M
Male,20,African-American,0,6,0,0,0,-3,0,0,Medium,F
Male,28,Caucasian,0,4,0,0,1,-1,1,0,Low,F
Male,29,African-American,0,7,0,0,9,0,1,1,Medium,F
Male,21,African-American,0,9,0,0,0,-1,1,0,High,F
Male,45,African-American,0,3,0,0,4,114,1,0,Low,M
Female,24,African-American,0,6,0,0,2,-1,1,0,Medium,F
Male,60,African-American,0,4,0,0,15,-38,1,0,Low,F
Male,43,African-American,1,4,0,0,8,34,1,0,Low,F
Male,21,Other,0,4,0,0,0,-3,1,0,Low,F
Female,24,African-American,0,5,0,0,0,0,0,0,Medium,F
Male,23,African-American,0,5,1,0,3,-1,1,0,Medium,F
Male,27,Caucasian,0,4,0,0,0,0,0,0,Low,F
Male,24,Caucasian,0,4,0,0,0,-2,0,0,Low,F
Male,31,African-American,0,6,1,0,6,27,1,1,Medium,M
Female,21,Caucasian,1,5,0,0,1,-525,0,0,Medium,F
Female,23,Hispanic,0,4,0,0,0,-1,0,0,Low,M
Male,22,African-American,0,4,0,0,0,-5,1,0,Low,F
Female,46,African-American,0,6,0,0,4,-56,0,0,Medium,F
Male,53,African-American,0,9,0,0,3,-241,0,0,High,M
Male,54,Caucasian,0,1,0,0,0,0,0,0,Low,F
Female,26,Caucasian,0,4,0,0,2,-2,0,0,Low,F
Female,37,Caucasian,0,2,0,0,5,-36,1,0,Low,F
Female,35,African-American,0,6,0,0,7,-1,1,1,Medium,F
Male,20,African-American,0,4,0,0,0,0,0,0,Low,F
Female,53,African-American,0,5,0,0,0,-1,0,0,Medium,F
Male,26,African-American,0,4,0,0,9,-1,1,1,Low,M
Male,48,African-American,0,4,0,0,7,-1,1,0,Low,M
Male,19,African-American,0,4,0,0,0,-1,0,0,Low,M
Male,63,African-American,0,9,0,0,22,272,1,0,High,M
Female,56,African-American,0,1,0,0,2,-1,1,0,Low,M
Male,47,Other,0,1,0,0,1,-1,0,0,Low,F
Male,25,African-American,0,7,0,0,6,0,1,1,Medium,F
Female,49,Caucasian,0,1,0,0,0,0,0,0,Low,F
Male,34,Caucasian,0,2,0,0,0,-1,1,0,Low,M
Male,21,African-American,0,6,0,0,0,-1,1,0,Medium,M
Male,23,Caucasian,0,6,0,0,0,-3,1,0,Medium,F
Male,57,Caucasian,0,1,0,0,0,-2,0,0,Low,F
Male,29,Caucasian,0,5,1,0,8,-91,1,0,Medium,F
Male,48,African-American,0,9,0,0,10,-1,0,0,High,F
Female,34,Other,0,2,0,0,0,212,1,1,Low,F
Male,25,Caucasian,0,10,0,0,5,-1,1,1,High,F
Female,42,African-American,0,5,0,0,1,-1,0,0,Medium,F
Male,51,African-American,0,5,0,0,1,0,0,0,Medium,F
Male,31,Other,0,2,1,0,5,0,0,0,Low,M
Male,53,African-American,0,5,0,0,13,-1,0,0,Medium,M
Female,43,African-American,0,7,0,0,6,0,0,0,Medium,F
Female,25,Caucasian,0,7,0,0,0,0,0,0,Medium,M
Male,34,African-American,0,1,0,0,0,-3,0,0,Low,F
Female,27,Caucasian,0,5,0,0,2,0,1,0,Medium,F
Male,40,African-American,0,6,1,0,10,-52,0,0,Medium,F
Male,51,African-American,0,1,0,0,0,-1,0,0,Low,M
Male,26,Caucasian,0,4,0,0,1,-1,0,0,Low,M
Male,47,African-American,0,6,0,0,5,-1,0,0,Medium,F
Male,27,Caucasian,0,7,1,2,5,-1,0,0,Medium,M
Male,22,Caucasian,0,4,0,1,0,-1,0,0,Low,F
Female,36,Caucasian,0,2,0,0,0,0,0,0,Low,F
Male,57,Caucasian,0,4,0,0,1,0,0,0,Low,M
Female,36,Hispanic,0,3,0,0,1,0,0,0,Low,M
Male,41,Caucasian,0,3,0,0,4,-3,1,0,Low,F
Male,53,Hispanic,0,1,0,0,1,-1,0,0,Low,F
Male,36,Caucasian,0,2,0,0,2,-40,0,0,Low,F
Male,21,African-American,0,4,0,0,2,-34,0,0,Low,F
Male,25,African-American,0,6,3,1,6,-1,0,0,Medium,M
Male,27,Hispanic,0,4,0,0,1,284,1,1,Low,F
Female,31,Hispanic,0,3,0,0,2,-1,1,0,Low,F
Male,24,African-American,0,8,0,1,7,-97,1,0,High,M
Male,52,Caucasian,0,1,0,0,0,-3,0,0,Low,F
Male,33,Caucasian,0,1,0,0,0,-2,0,0,Low,M
Male,21,African-American,0,4,0,0,2,-1,0,0,Low,F
Female,44,Caucasian,0,2,0,0,3,0,1,0,Low,F
Male,46,Caucasian,0,2,0,0,0,-1,1,0,Low,F
Female,28,African-American,0,2,0,0,1,-1,0,0,Low,F
Female,28,Caucasian,0,2,0,0,0,-1,0,0,Low,F
Female,55,Caucasian,0,1,0,0,1,-1,0,0,Low,F
Male,28,African-American,1,5,0,0,5,-1,1,1,Medium,F
Male,66,African-American,0,2,0,0,5,-1,1,0,Low,F
Male,30,Hispanic,0,1,0,0,0,-2,0,0,Low,F
Male,20,Caucasian,0,3,0,0,0,0,0,0,Low,M
Male,27,African-American,0,3,0,0,2,-1,0,0,Low,F
Female,24,Other,0,4,0,0,0,-1,0,0,Low,F
Male,25,African-American,0,3,0,0,3,-1,1,0,Low,F
Male,53,Caucasian,0,1,0,0,0,0,0,0,Low,F
Male,35,Hispanic,0,1,0,0,1,-1,0,0,Low,F
Female,52,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,34,Hispanic,0,2,0,0,1,-23,0,0,Low,F
Male,42,Caucasian,0,8,0,0,5,-1,0,0,High,F
Male,30,Hispanic,0,9,0,0,8,-1,0,0,High,F
Male,31,Caucasian,0,9,0,0,8,-31,0,0,High,M
Male,47,African-American,0,6,0,0,15,-1,0,0,Medium,F
Female,39,African-American,0,5,0,0,1,7,0,0,Medium,F
Male,47,Other,0,1,0,0,1,-1,0,0,Low,F
Male,28,Hispanic,0,2,0,0,1,-69,0,0,Low,F
Female,41,African-American,0,4,0,0,7,0,1,0,Low,F
Male,26,African-American,0,2,0,0,0,-1,0,0,Low,F
Male,25,African-American,0,5,0,0,2,-27,1,0,Medium,M
Female,31,African-American,0,6,0,0,1,0,0,0,Medium,F
Female,50,African-American,0,1,0,0,0,0,0,0,Low,F
Male,24,African-American,0,4,0,0,2,-1,0,0,Low,F
Male,55,Hispanic,0,1,0,0,0,-1,0,0,Low,M
Male,22,African-American,0,9,0,0,2,0,1,0,High,F
Female,29,Other,0,2,0,0,2,0,1,0,Low,M
Male,25,African-American,0,9,0,0,7,0,1,0,High,F
Male,50,Caucasian,0,6,0,0,18,171,1,0,Medium,M
Male,50,Hispanic,0,1,0,0,5,-1,1,1,Low,F
Female,20,Caucasian,0,6,0,0,0,-1,1,0,Medium,M
Male,56,Caucasian,0,7,0,0,5,-1,1,1,Medium,M
Male,19,African-American,0,8,0,0,0,-1,0,0,High,F
Male,25,African-American,0,8,0,0,5,-1,1,0,High,F
Female,48,African-American,0,1,0,0,1,-1,0,0,Low,F
Male,21,African-American,0,9,0,0,1,-1,0,0,High,F
Male,31,Caucasian,0,1,0,0,2,0,1,0,Low,M
Male,35,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Male,25,Hispanic,0,7,0,0,6,-1,1,0,Medium,M
Male,34,African-American,0,3,0,0,2,-1,1,0,Low,F
Male,32,African-American,0,7,0,0,0,-1,0,0,Medium,F
Male,33,Hispanic,0,2,0,0,1,-90,0,0,Low,M
Female,31,African-American,0,3,0,0,1,0,1,0,Low,F
Female,49,Hispanic,0,1,0,0,1,33,0,0,Low,F
Male,29,African-American,0,6,0,0,6,67,1,0,Medium,F
Male,25,African-American,0,8,0,0,2,-96,0,0,High,F
Male,26,African-American,0,8,0,0,13,31,1,0,High,M
Female,44,Hispanic,0,1,0,0,0,-1,0,0,Low,M
Male,51,Asian,0,2,0,0,2,-1,0,0,Low,M
Male,58,African-American,0,5,0,0,1,-1,0,0,Medium,F
Male,31,African-American,0,7,0,0,11,0,1,0,Medium,M
Female,26,Caucasian,0,3,0,1,2,-1,0,0,Low,M
Male,28,African-American,0,2,0,0,3,-1,1,0,Low,M
Female,47,Hispanic,0,1,0,0,1,-61,0,0,Low,F
Male,40,Other,0,2,0,0,7,-1,0,0,Low,F
Male,19,Hispanic,0,3,0,0,1,-18,0,0,Low,F
Male,20,African-American,0,4,0,0,1,-1,0,0,Low,F
Male,25,Caucasian,0,6,0,0,0,-1,0,0,Medium,F
Female,27,African-American,0,9,1,0,10,-1,1,0,High,F
Male,24,African-American,0,9,0,2,0,-1,1,0,High,F
Male,49,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,28,African-American,0,9,0,0,1,-1,0,0,High,M
Female,40,Caucasian,0,2,0,0,0,0,0,0,Low,F
Male,25,African-American,0,10,0,0,3,-1,0,0,High,F
Male,22,African-American,0,6,0,0,4,-12,0,0,Medium,M
Male,28,African-American,0,2,0,0,5,-1,1,0,Low,F
Female,51,Caucasian,0,1,0,0,1,-98,0,0,Low,F
Male,24,African-American,0,6,0,0,2,-1,1,0,Medium,F
Male,49,Caucasian,0,1,0,0,1,-26,0,0,Low,M
Male,33,Caucasian,0,7,0,0,0,-1,1,0,Medium,M
Male,34,African-American,0,3,0,0,6,74,1,0,Low,F
Female,25,African-American,0,8,0,0,3,0,0,0,High,F
Male,30,African-American,0,8,0,1,8,-42,1,1,High,M
Male,44,Caucasian,0,7,0,0,0,-1,1,0,Medium,F
Male,52,African-American,0,7,0,1,7,-1,0,0,Medium,O
Male,41,African-American,0,6,0,3,12,0,1,1,Medium,F
Male,41,African-American,0,10,0,0,16,-1,0,0,High,F
Male,46,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Male,57,African-American,0,1,0,0,2,-1,0,0,Low,M
Female,44,Caucasian,0,3,0,0,1,-31,0,0,Low,M
Male,32,African-American,0,9,0,0,0,0,0,0,High,F
Female,27,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Male,36,African-American,0,9,0,0,1,-1,0,0,High,M
Male,30,African-American,0,8,0,0,1,-1,0,0,High,M
Male,28,African-American,0,2,0,0,0,-1,0,0,Low,M
Female,44,Caucasian,0,6,0,0,3,-1,0,0,Medium,F
Male,48,African-American,0,7,0,0,0,-1,0,0,Medium,F
Male,31,Caucasian,0,4,0,0,3,-1,1,0,Low,M
Male,29,African-American,1,10,0,0,8,-1,1,1,High,F
Female,26,Caucasian,0,5,0,0,0,-1,0,0,Medium,F
Male,37,Other,0,2,0,0,1,0,0,0,Low,F
Female,27,African-American,0,3,0,0,1,0,0,0,Low,M
Male,21,African-American,0,5,0,0,1,-1,0,0,Medium,M
Male,23,African-American,1,8,0,0,5,24,1,1,High,F
Male,27,Other,0,1,0,0,0,-1,0,0,Low,M
Male,25,Caucasian,0,9,0,0,4,-30,0,0,High,F
Female,49,African-American,0,10,0,0,25,-1,1,0,High,F
Male,35,Other,0,5,0,0,2,-1,0,0,Medium,F
Male,57,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Female,45,Caucasian,0,3,0,0,1,0,0,0,Low,M
Male,35,Hispanic,0,2,0,0,0,-1,1,1,Low,F
Female,25,African-American,0,8,0,0,1,-1,1,1,High,M
Female,26,African-American,0,3,0,0,0,-1,0,0,Low,F
Female,52,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,32,Hispanic,1,7,0,0,2,15,1,0,Medium,M
Male,35,African-American,0,6,0,0,9,-1,0,0,Medium,F
Male,32,African-American,0,9,0,0,0,-1,0,0,High,M
Female,23,African-American,0,4,0,0,0,-1,0,0,Low,M
Female,25,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Male,23,African-American,1,10,1,2,4,-1,0,0,High,F
Male,25,African-American,0,8,0,0,2,-1,0,0,High,M
Female,26,African-American,0,8,0,0,0,-1,0,0,High,M
Male,31,African-American,0,8,0,0,9,0,1,0,High,F
Male,22,African-American,0,4,0,0,0,-1,1,0,Low,M
Female,20,Caucasian,0,8,0,0,0,-1,1,0,High,F
Male,24,African-American,0,3,0,0,1,-1,0,0,Low,F
Male,26,African-American,0,10,0,1,5,-472,0,0,High,M
Male,37,African-American,0,7,0,0,0,-1,0,0,Medium,M
Male,29,African-American,0,5,0,0,0,-1,0,0,Medium,F
Male,34,Other,0,2,0,0,0,-2,0,0,Low,F
Male,29,African-American,0,7,0,1,9,-1,1,0,Medium,F
Male,49,Caucasian,0,1,0,0,3,-1,0,0,Low,F
Male,31,African-American,0,2,0,0,2,-1,0,0,Low,F
Male,59,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,51,African-American,0,1,0,0,0,-1,0,0,Low,F
Male,39,African-American,0,1,0,0,2,-1,1,0,Low,M
Male,23,African-American,0,5,0,1,1,-1,0,0,Medium,F
Male,27,African-American,0,1,0,0,3,-1,1,0,Low,F
Male,22,African-American,0,9,0,0,1,-1,0,0,High,F
Female,22,Caucasian,0,9,0,0,0,-1,0,0,High,M
Male,21,Caucasian,0,9,0,0,0,-1,1,0,High,F
Male,34,Caucasian,0,6,0,0,10,0,0,0,Medium,F
Male,36,African-American,0,1,0,0,0,-1,0,0,Low,F
Female,21,Other,0,4,0,0,2,-22,0,0,Low,F
Male,30,African-American,0,6,0,1,10,-8,1,0,Medium,F
Male,31,Caucasian,0,7,0,0,3,0,0,0,Medium,M
Female,29,Hispanic,0,3,0,0,0,-3,0,0,Low,M
Male,47,Other,0,1,0,0,5,-1,1,0,Low,M
Male,55,Hispanic,0,3,0,0,2,-28,0,0,Low,M
Female,19,African-American,0,10,1,0,1,-1,0,0,High,F
Male,20,African-American,0,7,0,0,1,-1,0,0,Medium,F
Male,71,Hispanic,0,1,0,0,1,-1,0,0,Low,M
Male,75,Caucasian,0,1,0,0,2,-12,0,0,Low,F
Male,25,African-American,0,10,0,0,7,258,1,0,High,F
Male,26,Caucasian,0,2,0,0,0,-1,0,0,Low,F
Male,24,African-American,0,4,0,0,0,-1,0,0,Low,M
Male,43,Other,0,1,0,0,1,-3,0,0,Low,F
Male,27,African-American,1,9,2,0,11,-1,0,0,High,F
Female,20,Caucasian,0,9,0,0,2,28,0,0,High,F
Male,28,Caucasian,0,4,0,0,4,-1,0,0,Low,F
Female,33,Other,0,2,0,0,0,-1,0,0,Low,F
